Date,High,Low,Open,Close,Volume,Adj Close
2015-01-02,66.6875,65.62249755859375,65.84500122070312,66.25499725341797,8389600.0,63.51823806762695
2015-01-05,65.875,64.71749877929688,65.87249755859375,64.7925033569336,12751200.0,62.11617660522461
2015-01-06,65.19499969482422,63.71500015258789,64.94750213623047,64.375,11070000.0,61.715919494628906
2015-01-07,65.28500366210938,64.36250305175781,64.61000061035156,65.23750305175781,9346800.0,62.54277801513672
2015-01-08,66.27999877929688,65.65750122070312,65.80000305175781,66.11250305175781,10443200.0,63.38163375854492
2015-01-09,66.11750030517578,64.94249725341797,65.90249633789062,65.13249969482422,10523600.0,62.442115783691406
2015-01-12,65.5,64.78500366210938,65.26000213623047,65.00499725341797,6425600.0,62.319889068603516
2015-01-13,66.45249938964844,64.77749633789062,65.50499725341797,65.19499969482422,10284000.0,62.50204086303711
2015-01-14,64.6500015258789,63.529998779296875,64.16000366210938,63.88999938964844,12225200.0,61.25094223022461
2015-01-15,64.36750030517578,63.09000015258789,64.17749786376953,63.282501220703125,10569200.0,60.66853332519531
2015-01-16,63.775001525878906,62.875,62.974998474121094,63.73749923706055,11137200.0,61.104740142822266
2015-01-20,64.92250061035156,63.564998626708984,64.05500030517578,64.20999908447266,14933200.0,61.5577278137207
2015-01-21,64.90750122070312,63.625,64.04000091552734,64.31999969482422,9784000.0,61.66317367553711
2015-01-22,64.75,63.342498779296875,63.86249923706055,64.4000015258789,11566000.0,61.7398796081543
2015-01-23,65.1624984741211,64.54499816894531,64.62999725341797,64.57250213623047,6166800.0,61.905250549316406
2015-01-26,64.32250213623047,63.45000076293945,64.23500061035156,64.13249969482422,8552400.0,61.483428955078125
2015-01-27,63.4474983215332,62.14500045776367,63.4474983215332,62.747501373291016,11027600.0,60.15563201904297
2015-01-28,63.252498626708984,61.57500076293945,63.13249969482422,61.59000015258789,11430800.0,59.045955657958984
2015-01-29,62.20000076293945,61.29249954223633,61.88249969482422,62.0,15668400.0,59.43900680541992
2015-01-30,65.90499877929688,63.727500915527344,65.0999984741211,63.727500915527344,22151600.0,61.09514617919922
2015-02-02,64.07749938964844,62.42499923706055,64.07749938964844,63.834999084472656,13665200.0,61.198211669921875
2015-02-03,65.11250305175781,63.685001373291016,64.17749786376953,64.94750213623047,15075600.0,62.2647590637207
2015-02-04,66.68250274658203,64.7750015258789,64.89749908447266,66.22250366210938,22170800.0,63.487098693847656
2015-02-05,67.94999694824219,66.4749984741211,66.8125,67.94999694824219,16565600.0,65.14321899414062
2015-02-06,68.11250305175781,66.51000213623047,67.9375,66.8550033569336,11242000.0,64.09346008300781
2015-02-09,67.08499908447266,66.31999969482422,66.85250091552734,66.36499786376953,7834400.0,63.62370300292969
2015-02-10,66.96749877929688,65.90750122070312,66.6875,66.13749694824219,9396800.0,63.40560531616211
2015-02-11,66.57499694824219,66.0625,66.24500274658203,66.49749755859375,8795600.0,64.216796875
2015-02-12,67.72750091552734,66.76499938964844,66.90499877929688,67.72750091552734,11641600.0,65.40461730957031
2015-02-13,68.1875,67.19499969482422,68.1875,67.40750122070312,8476000.0,65.09558868408203
2015-02-17,67.99749755859375,67.46749877929688,67.87000274658203,67.71749877929688,6810400.0,65.39494323730469
2015-02-18,67.75,67.0374984741211,67.71749877929688,67.27999877929688,6429200.0,64.97245025634766
2015-02-19,67.51750183105469,67.0,67.51750183105469,67.2750015258789,5654800.0,64.96762084960938
2015-02-20,68.25,66.76499938964844,67.26000213623047,68.25,9034800.0,65.90919494628906
2015-02-23,68.33000183105469,67.5625,68.23999786376953,68.25250244140625,6654800.0,65.91158294677734
2015-02-24,68.45249938964844,67.7925033569336,68.45249938964844,68.11750030517578,9045200.0,65.7812271118164
2015-02-25,68.55750274658203,67.81500244140625,67.81500244140625,68.25250244140625,6842800.0,65.91158294677734
2015-02-26,68.625,68.00499725341797,68.30000305175781,68.4375,13459600.0,66.09024810791016
2015-02-27,68.54750061035156,67.82749938964844,68.36750030517578,67.82749938964844,7965200.0,65.50115966796875
2015-03-02,69.57250213623047,68.61000061035156,69.17749786376953,69.57250213623047,11653600.0,67.18632507324219
2015-03-03,69.6624984741211,68.375,69.6624984741211,68.82499694824219,8807200.0,66.46446990966797
2015-03-04,68.7874984741211,68.0625,68.7874984741211,68.4375,8021200.0,66.09024810791016
2015-03-05,68.78500366210938,68.4375,68.75,68.53250122070312,6756000.0,66.18199157714844
2015-03-06,68.62000274658203,67.3125,68.3499984741211,67.33499908447266,11590800.0,65.02556610107422
2015-03-09,68.05249786376953,67.2699966430664,67.62999725341797,67.8550033569336,8902000.0,65.5277328491211
2015-03-10,67.46499633789062,66.30000305175781,67.41000366210938,66.30000305175781,11125600.0,64.02607727050781
2015-03-11,66.84500122070312,65.76249694824219,66.40750122070312,66.1875,12105200.0,63.91743469238281
2015-03-12,67.5,66.57499694824219,66.5999984741211,67.3949966430664,9530800.0,65.08350372314453
2015-03-13,67.20999908447266,66.125,67.20999908447266,66.25749969482422,12578800.0,63.985023498535156
2015-03-16,67.51249694824219,66.65750122070312,66.72250366210938,67.25499725341797,9849600.0,64.94833374023438
